type,url,caption,hashtags,mentions,timestamp,location,post_id,clean_caption_english,clean_hashtags_english
post,https://www.instagram.com/p/Db7enyADdOZ/,"2,303 likes, 12 comments - sandeep_comparison on August 11, 2026: ""Steve Smith Holds No. 13 in Test Cricket’s All-Time Run Chart 🏏🔥

Steve Smith stands at No. 13 among the highest run-scorers in Test cricket, with 10,763 runs. The Australian batting star continues to hold his place among the legends of the format. A remarkable achievement in an elite list of Test cricket greats!

#SteveSmith #TestCricket #CricketRecords #AustraliaCricket #Cricket"".","#SteveSmith, #TestCricket, #CricketRecords, #AustraliaCricket, #Cricket",,2026-08-12 06:05:08+00:00,Locations,POST_02130,"sandeep comparison on August 11, 2026: ""Steve Smith Holds No. 13 in Test Cricket s All-Time Run Chart Steve Smith stands at No. 13 among the highest run-scorers in Test cricket, with 10,763 runs. The Australian batting star continues to hold his place among the legends of the format. A remarkable achievement in an elite list of Test cricket greats! #SteveSmith #TestCricket #CricketRecords #AustraliaCricket #Cricket"".",#SteveSmith #TestCricket #CricketRecords #AustraliaCricket #Cricket
post,https://www.instagram.com/p/DanpX3vt_JN/,"12K likes, 131 comments - teluguyatri on July 10, 2026: ""Afghanistan Traditional Naan #teluguyatri #afgnistan #afganistanfood #lifeinafgnistan #kandhar"".","#teluguyatri, #afgnistan, #afganistanfood, #lifeinafgnistan, #kandhar",,2026-07-10 16:44:42+00:00,Locations,POST_02131,"teluguyatri on July 10, 2026: ""Afghanistan Traditional Naan #teluguyatri #afgnistan #afganistanfood #lifeinafgnistan #kandhar"".",#teluguyatri #afgnistan #afganistanfood #lifeinafgnistan #kandhar
post,https://www.instagram.com/p/Dboy810AvIT/,"5,666 likes, 14 comments - lingjing120261 on August 4, 2026: ""The pomegranate juice came out amazing - no separation, and all the seeds stayed intact #lingjingjuicer #factory #slowjuicer #LingjingTech #commercialjuicer #export"".","#lingjingjuicer, #factory, #slowjuicer, #LingjingTech, #commercialjuicer, #export",,2026-08-04 23:57:39+00:00,Locations,POST_02132,"lingjing120261 on August 4, 2026: ""The pomegranate juice came out amazing - no separation, and all the seeds stayed intact #lingjingjuicer #factory #slowjuicer #LingjingTech #commercialjuicer #export"".",#lingjingjuicer #factory #slowjuicer #LingjingTech #commercialjuicer #export
post,https://www.instagram.com/p/DaIq4FAzKfg/,"5,650 likes, 113 comments - premlata7438 on June 28, 2026: ""Bachpan ❣️
#viral #trend #post #reels #trending"".","#viral, #trend, #post, #reels, #trending",,2026-06-28 16:00:02+00:00,Locations,POST_02133,"premlata7438 on June 28, 2026: ""Bachpan #viral #trend #post #reels #trending"".",#viral #trend #post #reels #trending
post,https://www.instagram.com/p/DaU6-0WD5fu/,"4,060 likes, 64 comments - synthetic_dive on July 3, 2026: ""she is being serviced. she is not pleased about it. departure delayed accordingly. AirDog and GoodBoy Air apologize for the inconvenience."".",,,2026-07-03 10:11:38+00:00,Locations,POST_02134,"synthetic dive on July 3, 2026: ""she is being serviced. she is not pleased about it. departure delayed accordingly. AirDog and GoodBoy Air apologize for the inconvenience."".",
post,https://www.instagram.com/p/DbYfsq-DxYu/,"779 likes, 49 comments - weird_anjalii on July 29, 2026: ""Honestly, I had no idea that SAAREE could make me look this stunning !! thank you so much girls for pinning, draping, and glamming me up so I could walk into my last day of institute looking like a ""dream"". 
​Training is officially OVER !! And I'm gonna miss you all !!
#institute #outfit #viral"".","#institute, #outfit, #viral",,2026-07-29 16:02:03+00:00,Locations,POST_02135,"weird anjalii on July 29, 2026: ""Honestly, I had no idea that SAAREE could make me look this stunning !! thank you so much girls for pinning, draping, and glamming me up so I could walk into my last day of institute looking like a ""dream"". Training is officially OVER !! And I'm gonna miss you all !! #institute #outfit #viral"".",#institute #outfit #viral
post,https://www.instagram.com/p/DbssPd9N86o/,"divinefolk on August 6, 2026: ""Ram 

#ramji #ram #jaishreeram #hanuman #hanumanji sitaram jaishriram hindu rammandir shreeram ramayana ayodhya mahadev shriram india sita lordrama jaihanuman rama ramnavmi hinduism lordram ramnavami lordhanuman jaisriram harharmahadev hanumanchalisa festival jaibajrangbali jaisiyaram"".","#ramji, #ram, #jaishreeram, #hanuman, #hanumanji",,2026-08-06 12:15:33+00:00,Locations,POST_02136,,#ramji #ram #jaishreeram #hanuman #hanumanji
post,https://www.instagram.com/p/DbsnrqPvUQv/,"17K likes, 97 comments - vencutcook on August 6, 2026: ""Palak Paneer Gravy Recipe 👇

Protein 50g 
Calories 550

1. Punch of palak
2. 200g Low fat paneer
3. 15 ml oil
4.  1 tsp jeera
5. 1 tsp Ginger garlic paste
6. 2 green chilli chopped
7. 2 onion, chopped
8. Two tomatoes Chopped
9. 1 tsp Kashmiri red chilli powder 
10. 1/2 tsp Turmeric powder
11. 1 tsp Coriander powder
12. 1 tsp Garam masala
13. 1 tbsp Kasuri Meethi
14. 3 garlic chopped
15. Coriander leaf
16. Lemon squeeze
17. Salt
18. Water

Preparation of this recipe

1. Add Paneer and water into a mixture jar
2. Blend it well and keep it aside
3. Now heat 5ml oil in a pan
4. Add Jeera, Ginger garlic paste, Green chill, Onion 
5. Saute in High flame for 3 to 4 minutes 
6. Now add Tomatoes and saute for 3 to 4 minutes 
7. Now keep the flame, low and add turmeric powder, red chilli powder, coriander powder, Garam masala, salt, water 
8. Mix it all well in high flame for one minute 
9. Now add Kasuri Meethi and Chopped Palak
10. Mix it all well for 5 to 6 minutes in high flame 
11. Now keep the flame low and add Paneer paste 
12. Mix it well in low flame for 1 mins and keep flame high and then mix it for 2 to 3 mins 
13. Now take a tadka ladle and add 10 ml oil and chopped garlic and 1/2 tsp Kashmiri chilli powder 
14. Mix it well and pour on top of this gravy 
15. Mix it and Check the salt and switch off the flame
16. Now add Lemon juice and coriander leaf 
17. Split it and enjoy it throughout the day !!!"".",,,2026-08-06 11:35:07+00:00,Locations,POST_02137,"vencutcook on August 6, 2026: ""Palak Paneer Gravy Recipe Protein 50g Calories 550 1. Punch of palak 2. 200g Low fat paneer 3. 15 ml oil 4. 1 tsp jeera 5. 1 tsp Ginger garlic paste 6. 2 green chilli chopped 7. 2 onion, chopped 8. Two tomatoes Chopped 9. 1 tsp Kashmiri red chilli powder 10. 1/2 tsp Turmeric powder 11. 1 tsp Coriander powder 12. 1 tsp Garam masala 13. 1 tbsp Kasuri Meethi 14. 3 garlic chopped 15. Coriander leaf 16. Lemon squeeze 17. Salt 18. Water Preparation of this recipe 1. Add Paneer and water into a mixture jar 2. Blend it well and keep it aside 3. Now heat 5ml oil in a pan 4. Add Jeera, Ginger garlic paste, Green chill, Onion 5. Saute in High flame for 3 to 4 minutes 6. Now add Tomatoes and saute for 3 to 4 minutes 7. Now keep the flame, low and add turmeric powder, red chilli powder, coriander powder, Garam masala, salt, water 8. Mix it all well in high flame for one minute 9. Now add Kasuri Meethi and Chopped Palak 10. Mix it all well for 5 to 6 minutes in high flame 11. Now keep the flame low and add Paneer paste 12. Mix it well in low flame for 1 mins and keep flame high and then mix it for 2 to 3 mins 13. Now take a tadka ladle and add 10 ml oil and chopped garlic and 1/2 tsp Kashmiri chilli powder 14. Mix it well and pour on top of this gravy 15. Mix it and Check the salt and switch off the flame 16. Now add Lemon juice and coriander leaf 17. Split it and enjoy it throughout the day !!!"".",
post,https://www.instagram.com/p/Db93qhmiU_5/,"25K likes, 268 comments - zoieakhtar on August 12, 2026: ""Ode to the copywriter 😊

I just received this collectible and it’s a good day 😎

Thank you @thirani_malvika ♥️ - It’s simply the best. 

@faroutakhtar @hrithikroshan @abhaydeol @katrinakaif @ritesh_sid @reemakagti1"".",,"@thirani_malvika, @faroutakhtar, @hrithikroshan, @abhaydeol, @katrinakaif, @ritesh_sid, @reemakagti1",2026-08-13 04:23:43+00:00,Locations,POST_02138,"zoieakhtar on August 12, 2026: ""Ode to the copywriter I just received this collectible and it s a good day Thank you @thirani malvika - It s simply the best. @faroutakhtar @hrithikroshan @abhaydeol @katrinakaif @ritesh sid @reemakagti1"".",
post,https://www.instagram.com/p/DQufDI7DC3n/,"4,119 likes, 45 comments - valtimmermans on November 6, 2025: ""Svalbard, 2023"".",,,2025-11-06 19:25:19+00:00,Svalbard and Jan Mayen,POST_02139,"valtimmermans on November 6, 2025: ""Svalbard, 2023"".",
post,https://www.instagram.com/p/DansW50tjLu/,"1,523 likes, 44 comments - architecturementality on July 10, 2026‎: ""⁨	⁨	⁨	⁨	⁨	⁨	⁨	#معمارى #architecture
#معمارى_مدرن
#طراحى_داخلى#modern_architecture⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩⁩"". ‎","#معمارى, #architecture, #معمارى_مدرن, #طراحى_داخلى, #modern_architecture",,2026-07-10 17:09:25+00:00,Locations,POST_02140,"architecturementality on July 10, 2026 : "" # #architecture # # #modern architecture "".",# #architecture # # #modern architecture
post,https://www.instagram.com/p/DcE4uIxyDmA/,"1,226 likes, 40 comments - bryanadamc on August 15, 2026: ""making daily life feel like a movie 🎥

#cinematography #filmmaking #behindthescenes #fx3 #aesthetic"".","#cinematography, #filmmaking, #behindthescenes, #fx3, #aesthetic",,2026-08-15 21:46:25+00:00,Locations,POST_02141,"bryanadamc on August 15, 2026: ""making daily life feel like a movie #cinematography #filmmaking #behindthescenes #fx3 #aesthetic"".",#cinematography #filmmaking #behindthescenes #fx3 #aesthetic
post,https://www.instagram.com/p/Dbf6EVsTj9U/,"882 likes, 7 comments - take79 on August 1, 2026: ""ひまわりの丘公園🌻【8/1】

今日ギリギリに行って来ました📸

暑過ぎて溶けそう

#小野市 #ひまわり #夏
#ひまわりの丘公園"".","#小野市, #ひまわり, #夏, #ひまわりの丘公園",,2026-08-01 13:13:59+00:00,Locations,POST_02142,"take79 on August 1, 2026: "" 8/1 # # # # "".",# # # #
post,https://www.instagram.com/p/DVfNy64kWzt/,"2,053 likes, 27 comments - voodoolx on March 4, 2026: ""🇯🇵"".",,,2026-03-05 03:31:03+00:00,Locations,POST_02143,"voodoolx on March 4, 2026: "" "".",
post,https://www.instagram.com/p/DbRw-6FosIf/,"850 likes, 49 comments - anni_saya on July 26, 2026: ""Бог подарил мне любовь ❤️ С днем рождения меня! 🎈🌞"".",,,2026-07-27 01:33:46+00:00,Locations,POST_02144,"anni saya on July 26, 2026: "" ! "".",
post,https://www.instagram.com/p/Db59k4_ACCf/,"400lakeshorechicago on August 11, 2026: ""A new address is on the horizon.

With the crown installation now complete, 400 Lake Shore Drive's 72-story tower is taking shape. Leasing is now available — visit the link in our bio to learn more. 

📸 Credit: Dave Burk © SOM

#400LakeShoreDrive #LivingOnTwoHorizons"".","#400LakeShoreDrive, #LivingOnTwoHorizons",,2026-08-14 15:08:05+00:00,Locations,POST_02145,,#400LakeShoreDrive #LivingOnTwoHorizons
post,https://www.instagram.com/p/DaqLXXPvzta/,"3,421 likes, 22 comments - wheelersmedia on July 11, 2026: ""Murdered L5P 🏴 × @43northparts 

#l5pduramax
#dieseltrucks
#duramax"".","#l5pduramax, #dieseltrucks, #duramax",@43northparts,2026-07-11 16:21:18+00:00,Locations,POST_02146,"wheelersmedia on July 11, 2026: ""Murdered L5P @43northparts #l5pduramax #dieseltrucks #duramax"".",#l5pduramax #dieseltrucks #duramax
post,https://www.instagram.com/p/DaOcsDxTvqS/,"4,010 likes, 53 comments - magali_maschi on June 30, 2026: "".
Junho fechando com chave de ouro!
.
.
30/06/2026
18h13
.
99,02 % (-)
.
Nikon D7100
🔎 55-300 mm f/4.5 - 5.6
200mm
ISO 320
Exp: 1,0 seg em f/5,3
RAW
Tratamento Photoshop CC
.
.
.
.
.
#olharesdesampa
#sp4you
@vejasp #vejasp
#portalvilaguarani
#viva_aclimacao
@viva_aclimacao
viva_vila_mariana
dicasviladasmerces"".","#olharesdesampa, #sp4you, #vejasp, #portalvilaguarani, #viva_aclimacao","@vejasp, @viva_aclimacao",2026-06-30 21:53:56+00:00,"São Paulo, Brazil",POST_02147,"magali maschi on June 30, 2026: "". Junho fechando com chave de ouro! . . 30/06/2026 18h13 . 99,02 % (-) . Nikon D7100 55-300 mm f/4.5 - 5.6 200mm ISO 320 Exp: 1,0 seg em f/5,3 RAW Tratamento Photoshop CC . . . . . #olharesdesampa #sp4you @vejasp #vejasp #portalvilaguarani #viva aclimacao @viva aclimacao viva vila mariana dicasviladasmerces"".",#olharesdesampa #sp4you #vejasp #portalvilaguarani #viva aclimacao
post,https://www.instagram.com/p/DbaUW2LDbxK/,"imagensubliminal on July 28, 2026: ""Sala de despiece SDD1 🥩🔪⛓️
A project by @yyplusplus

©Photo by @imagensubliminal 
(@r0ussss + @migueldeguzman)

#architecturalphotography #imagensubliminal #architecture #arquitectura #madrid"".","#architecturalphotography, #imagensubliminal, #architecture, #arquitectura, #madrid","@yyplusplus, @imagensubliminal, @r0ussss, @migueldeguzman",2026-07-31 09:18:07+00:00,Locations,POST_02148,,#architecturalphotography #imagensubliminal #architecture #arquitectura #madrid
post,https://www.instagram.com/p/DQTrBE7DDDj/,"5,564 likes, 49 comments - magiccatpublishing on October 27, 2025: ""Are you ready to Step Inside a Fairy Tale… ✨ 

Enter a world of magic, of courage, of possibility and hope. It is the most special place to begin and adventure, so come along and step inside.

With words by Helen Mortimer and illustrations by @larsvandegoor and @gabriellabarouch"".",,"@larsvandegoor, @gabriellabarouch",2025-10-27 09:18:28+00:00,Locations,POST_02149,"magiccatpublishing on October 27, 2025: ""Are you ready to Step Inside a Fairy Tale Enter a world of magic, of courage, of possibility and hope. It is the most special place to begin and adventure, so come along and step inside. With words by Helen Mortimer and illustrations by @larsvandegoor and @gabriellabarouch"".",
post,https://www.instagram.com/p/DZkFOcSOOSY/,"974 likes, 11 comments - rubensabou on June 14, 2026: ""Echoes of Textures by @karimokucase 

#3daysofdesign"".",#3daysofdesign,@karimokucase,2026-06-14 11:01:19+00:00,"Copenhagen, Denmark",POST_02150,"rubensabou on June 14, 2026: ""Echoes of Textures by @karimokucase #3daysofdesign"".",#3daysofdesign
post,https://www.instagram.com/p/DbjOd_hl9Xb/,"herosdem on August 2, 2026: ""The wild spirit of Iceland 🇮🇸
Icelandic horses in their element — strong, free, and full of character.

#Iceland #IcelandicHorses #HorsePhotography #IcelandNature #wildandfree"".","#Iceland, #IcelandicHorses, #HorsePhotography, #IcelandNature, #wildandfree",,2026-08-02 20:03:39+00:00,Iceland,POST_02151,,#Iceland #IcelandicHorses #HorsePhotography #IcelandNature #wildandfree
